Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_100_510,VDD,Metal1,252.2490,396.3010,1.199997
FILLER_100_503,VDD,Metal1,248.8890,396.3010,1.199998
FILLER_100_496,VDD,Metal1,245.5290,396.3010,1.199996
FILLER_100_489,VDD,Metal1,242.1690,396.3010,1.199993
FILLER_100_482,VDD,Metal1,238.8090,396.3010,1.199991
FILLER_100_439,VDD,Metal1,216.7200,396.9000,1.199986
FILLER_100_437,VDD,Metal1,216.0000,396.9000,1.199986
FILLER_100_430,VDD,Metal1,213.8490,396.3010,1.199986
FILLER_100_385,VDD,Metal1,190.8000,396.9000,1.199988
FILLER_100_383,VDD,Metal1,190.0800,396.9000,1.199988
FILLER_100_376,VDD,Metal1,187.9290,396.3010,1.199988
FILLER_100_369,VDD,Metal1,184.5690,396.3010,1.199989
FILLER_100_364,VDD,Metal1,180.7200,396.9000,1.199991
FILLER_100_341,VDD,Metal1,171.1290,396.3010,1.199994
FILLER_100_334,VDD,Metal1,167.7690,396.3010,1.199996
FILLER_100_327,VDD,Metal1,164.4090,396.3010,1.199988
FILLER_100_320,VDD,Metal1,161.0490,396.3010,1.199980
FILLER_100_313,VDD,Metal1,157.6890,396.3010,1.199973
FILLER_100_306,VDD,Metal1,154.3290,396.3010,1.199971
FILLER_100_264,VDD,Metal1,132.7200,396.9000,1.199970
FILLER_100_260,VDD,Metal1,131.5310,396.3030,1.199971
FILLER_100_253,VDD,Metal1,128.8890,396.3010,1.199971
FILLER_100_246,VDD,Metal1,125.5290,396.3010,1.199971
FILLER_100_200,VDD,Metal1,102.7310,396.3030,1.199978
FILLER_100_193,VDD,Metal1,100.0890,396.3010,1.199996
FILLER_100_186,VDD,Metal1,96.7290,396.3010,1.199997
FILLER_100_179,VDD,Metal1,93.3690,396.3010,1.199998
FILLER_100_172,VDD,Metal1,90.0090,396.3010,1.199998
FILLER_100_165,VDD,Metal1,86.6490,396.3010,1.199998
FILLER_100_158,VDD,Metal1,83.2890,396.3010,1.199998
FILLER_100_151,VDD,Metal1,79.9290,396.3010,1.199998
FILLER_100_144,VDD,Metal1,76.5690,396.3010,1.199998
FILLER_100_137,VDD,Metal1,73.2090,396.3010,1.199999
FILLER_100_130,VDD,Metal1,69.8490,396.3010,1.199999
FILLER_100_123,VDD,Metal1,66.4890,396.3010,1.199999
FILLER_100_116,VDD,Metal1,63.1290,396.3010,1.199999
FILLER_100_109,VDD,Metal1,59.7690,396.3010,1.199999
FILLER_100_102,VDD,Metal1,56.4090,396.3010,1.199999
FILLER_100_98,VDD,Metal1,53.0400,396.9000,1.199999
FILLER_100_96,VDD,Metal1,52.3200,396.9000,1.199999
FILLER_100_89,VDD,Metal1,50.1690,396.3010,1.199999
FILLER_100_82,VDD,Metal1,46.8090,396.3010,1.199999
FILLER_100_75,VDD,Metal1,43.4490,396.3010,1.199999
FILLER_100_67,VDD,Metal1,38.8910,396.3030,1.199999
FILLER_100_60,VDD,Metal1,36.2490,396.3010,1.199999
FILLER_100_53,VDD,Metal1,32.8890,396.3010,1.199999
FILLER_100_43,VDD,Metal1,26.6400,396.9000,1.199999
FILLER_100_28,VDD,Metal1,19.4400,396.9000,1.200000
FILLER_100_21,VDD,Metal1,17.5290,396.3010,1.200000
FILLER_100_14,VDD,Metal1,14.1690,396.3010,1.200000
FILLER_100_7,VDD,Metal1,10.8090,396.3010,1.200000
FILLER_100_0,VDD,Metal1,7.4490,396.3010,1.200000
FILLER_99_924,VDD,Metal1,449.7600,389.3400,1.199980
FILLER_99_917,VDD,Metal1,447.6090,389.9380,1.199980
FILLER_99_910,VDD,Metal1,444.2490,389.9380,1.199980
FILLER_99_900,VDD,Metal1,438.0000,389.3400,1.199980
FILLER_99_898,VDD,Metal1,437.2800,389.3400,1.199980
FILLER_99_888,VDD,Metal1,432.4800,389.3400,1.199980
FILLER_99_878,VDD,Metal1,427.4400,389.3400,1.199986
FILLER_99_876,VDD,Metal1,426.7200,389.3400,1.199986
FILLER_99_869,VDD,Metal1,424.5690,389.9380,1.199987
FILLER_99_862,VDD,Metal1,421.2090,389.9380,1.199989
FILLER_99_855,VDD,Metal1,417.8490,389.9380,1.199989
FILLER_99_839,VDD,Metal1,410.1690,389.9380,1.199990
FILLER_99_832,VDD,Metal1,406.8090,389.9380,1.199990
FILLER_99_825,VDD,Metal1,403.4490,389.9380,1.199990
FILLER_99_817,VDD,Metal1,398.8910,389.9360,1.199990
FILLER_99_804,VDD,Metal1,392.6510,389.9360,1.199973
FILLER_99_791,VDD,Metal1,386.4110,389.9360,1.199970
FILLER_99_762,VDD,Metal1,372.0000,389.3400,1.199968
FILLER_99_758,VDD,Metal1,370.5710,389.9360,1.199955
FILLER_99_751,VDD,Metal1,367.9290,389.9380,1.199954
FILLER_99_744,VDD,Metal1,364.5690,389.9380,1.199948
FILLER_99_716,VDD,Metal1,349.6800,389.3400,1.199947
FILLER_99_712,VDD,Metal1,348.4910,389.9360,1.199947
FILLER_99_704,VDD,Metal1,344.6510,389.9360,1.199950
FILLER_99_697,VDD,Metal1,342.0090,389.9380,1.199952
FILLER_99_690,VDD,Metal1,338.6490,389.9380,1.199963
FILLER_99_659,VDD,Metal1,323.0510,389.9360,1.199996
FILLER_99_649,VDD,Metal1,317.5200,389.3400,1.199998
FILLER_99_642,VDD,Metal1,315.6090,389.9380,1.199998
FILLER_99_635,VDD,Metal1,312.2490,389.9380,1.199998
FILLER_99_628,VDD,Metal1,308.8890,389.9380,1.199998
FILLER_99_621,VDD,Metal1,305.5290,389.9380,1.199998
FILLER_99_614,VDD,Metal1,302.1690,389.9380,1.199998
FILLER_99_607,VDD,Metal1,298.8090,389.9380,1.199998
FILLER_99_600,VDD,Metal1,295.4490,389.9380,1.199998
FILLER_99_593,VDD,Metal1,292.0890,389.9380,1.199998
FILLER_99_586,VDD,Metal1,288.7290,389.9380,1.199997
FILLER_99_579,VDD,Metal1,285.3690,389.9380,1.199997
FILLER_99_572,VDD,Metal1,282.0090,389.9380,1.199997
FILLER_99_565,VDD,Metal1,278.6490,389.9380,1.199997
FILLER_99_558,VDD,Metal1,275.2890,389.9380,1.199997
FILLER_99_551,VDD,Metal1,271.9290,389.9380,1.199997
FILLER_99_544,VDD,Metal1,268.5690,389.9380,1.199996
FILLER_99_537,VDD,Metal1,265.2090,389.9380,1.199996
FILLER_99_530,VDD,Metal1,261.8490,389.9380,1.199996
FILLER_99_523,VDD,Metal1,258.4890,389.9380,1.199996
FILLER_99_516,VDD,Metal1,255.1290,389.9380,1.199996
FILLER_99_509,VDD,Metal1,251.7690,389.9380,1.199996
FILLER_99_502,VDD,Metal1,248.4090,389.9380,1.199996
FILLER_99_495,VDD,Metal1,245.0490,389.9380,1.199995
FILLER_99_488,VDD,Metal1,241.6890,389.9380,1.199994
FILLER_99_481,VDD,Metal1,238.3290,389.9380,1.199993
FILLER_99_447,VDD,Metal1,222.0090,389.9380,1.199945
FILLER_99_440,VDD,Metal1,218.6490,389.9380,1.199943
FILLER_99_374,VDD,Metal1,186.9690,389.9380,1.199993
FILLER_99_335,VDD,Metal1,166.8000,389.3400,1.199997
FILLER_99_331,VDD,Metal1,165.6110,389.9360,1.199997
FILLER_99_324,VDD,Metal1,162.9690,389.9380,1.199995
FILLER_99_317,VDD,Metal1,159.6090,389.9380,1.199994
FILLER_99_310,VDD,Metal1,156.2490,389.9380,1.199994
FILLER_99_303,VDD,Metal1,152.8890,389.9380,1.199994
FILLER_99_292,VDD,Metal1,146.4000,389.3400,1.199994
FILLER_99_288,VDD,Metal1,144.9710,389.9360,1.199994
FILLER_99_279,VDD,Metal1,139.9200,389.3400,1.199969
FILLER_99_273,VDD,Metal1,137.0400,389.3400,1.199969
FILLER_99_269,VDD,Metal1,135.8510,389.9360,1.199965
FILLER_99_262,VDD,Metal1,133.2090,389.9380,1.199965
FILLER_99_255,VDD,Metal1,129.8490,389.9380,1.199965
FILLER_99_248,VDD,Metal1,126.4890,389.9380,1.199964
FILLER_99_207,VDD,Metal1,105.3600,389.3400,1.199978
FILLER_99_203,VDD,Metal1,104.1710,389.9360,1.199978
FILLER_99_196,VDD,Metal1,101.5290,389.9380,1.199979
FILLER_99_189,VDD,Metal1,98.1690,389.9380,1.199996
FILLER_99_182,VDD,Metal1,94.8090,389.9380,1.199997
FILLER_99_175,VDD,Metal1,91.4490,389.9380,1.199997
FILLER_99_168,VDD,Metal1,88.0890,389.9380,1.199997
FILLER_99_161,VDD,Metal1,84.7290,389.9380,1.199997
FILLER_99_154,VDD,Metal1,81.3690,389.9380,1.199996
FILLER_99_147,VDD,Metal1,78.0090,389.9380,1.199965
FILLER_99_140,VDD,Metal1,74.6490,389.9380,1.199965
FILLER_99_133,VDD,Metal1,71.2890,389.9380,1.199965
FILLER_99_126,VDD,Metal1,67.9290,389.9380,1.199965
FILLER_99_119,VDD,Metal1,64.5690,389.9380,1.199965
FILLER_99_112,VDD,Metal1,61.2090,389.9380,1.199965
FILLER_99_65,VDD,Metal1,37.2000,389.3400,1.199965
FILLER_99_61,VDD,Metal1,36.0110,389.9360,1.199966
FILLER_99_17,VDD,Metal1,14.1600,389.3400,1.199997
FILLER_99_11,VDD,Metal1,11.5200,389.3400,1.199997
FILLER_99_7,VDD,Metal1,10.0910,389.9360,1.199997
FILLER_99_0,VDD,Metal1,7.4490,389.9380,1.199997
FILLER_98_921,VDD,Metal1,448.0800,389.3400,1.199980
FILLER_98_919,VDD,Metal1,447.3600,389.3400,1.199980
FILLER_98_912,VDD,Metal1,445.2090,388.7410,1.199980
FILLER_98_878,VDD,Metal1,427.6800,389.3400,1.199986
FILLER_98_871,VDD,Metal1,425.5290,388.7410,1.199986
FILLER_98_843,VDD,Metal1,410.6400,389.3400,1.199990
FILLER_98_812,VDD,Metal1,396.4910,388.7430,1.199975
FILLER_98_805,VDD,Metal1,393.8490,388.7410,1.199974
FILLER_98_798,VDD,Metal1,390.4890,388.7410,1.199973
FILLER_98_755,VDD,Metal1,368.4000,389.3400,1.199954
FILLER_98_748,VDD,Metal1,366.4890,388.7410,1.199954
FILLER_98_693,VDD,Metal1,339.3710,388.7430,1.199963
FILLER_98_686,VDD,Metal1,336.7290,388.7410,1.199964
FILLER_98_679,VDD,Metal1,333.3690,388.7410,1.199965
FILLER_98_670,VDD,Metal1,328.3310,388.7430,1.199965
FILLER_98_663,VDD,Metal1,325.6890,388.7410,1.199965
FILLER_98_655,VDD,Metal1,320.6400,389.3400,1.199998
FILLER_98_648,VDD,Metal1,318.4890,388.7410,1.199998
FILLER_98_641,VDD,Metal1,315.1290,388.7410,1.199998
FILLER_98_634,VDD,Metal1,311.7690,388.7410,1.199998
FILLER_98_627,VDD,Metal1,308.4090,388.7410,1.199998
FILLER_98_620,VDD,Metal1,305.0490,388.7410,1.199998
FILLER_98_613,VDD,Metal1,301.6890,388.7410,1.199998
FILLER_98_600,VDD,Metal1,294.0000,389.3400,1.199998
FILLER_98_598,VDD,Metal1,293.2800,389.3400,1.199998
FILLER_98_591,VDD,Metal1,291.1290,388.7410,1.199997
FILLER_98_584,VDD,Metal1,287.7690,388.7410,1.199997
FILLER_98_577,VDD,Metal1,284.4090,388.7410,1.199997
FILLER_98_570,VDD,Metal1,281.0490,388.7410,1.199997
FILLER_98_564,VDD,Metal1,276.9600,389.3400,1.199997
FILLER_98_553,VDD,Metal1,272.8890,388.7410,1.199997
FILLER_98_546,VDD,Metal1,269.5290,388.7410,1.199997
FILLER_98_539,VDD,Metal1,266.1690,388.7410,1.199996
FILLER_98_532,VDD,Metal1,262.8090,388.7410,1.199996
FILLER_98_525,VDD,Metal1,259.4490,388.7410,1.199996
FILLER_98_518,VDD,Metal1,256.0890,388.7410,1.199996
FILLER_98_511,VDD,Metal1,252.7290,388.7410,1.199996
FILLER_98_503,VDD,Metal1,248.1710,388.7430,1.199996
FILLER_98_496,VDD,Metal1,245.5290,388.7410,1.199996
FILLER_98_489,VDD,Metal1,242.1690,388.7410,1.199995
FILLER_98_482,VDD,Metal1,238.8090,388.7410,1.199994
FILLER_98_475,VDD,Metal1,235.4490,388.7410,1.199993
FILLER_98_468,VDD,Metal1,232.0890,388.7410,1.199992
FILLER_98_461,VDD,Metal1,228.7290,388.7410,1.199992
FILLER_98_454,VDD,Metal1,225.3690,388.7410,1.199992
FILLER_98_447,VDD,Metal1,222.0090,388.7410,1.199945
FILLER_98_440,VDD,Metal1,218.6490,388.7410,1.199943
FILLER_98_433,VDD,Metal1,215.2890,388.7410,1.199904
FILLER_98_426,VDD,Metal1,211.9290,388.7410,1.199903
FILLER_98_391,VDD,Metal1,194.4110,388.7430,1.199991
FILLER_98_384,VDD,Metal1,191.7690,388.7410,1.199993
FILLER_98_377,VDD,Metal1,188.4090,388.7410,1.199993
FILLER_98_370,VDD,Metal1,185.0490,388.7410,1.199997
FILLER_98_331,VDD,Metal1,166.3290,388.7410,1.199997
FILLER_98_324,VDD,Metal1,162.9690,388.7410,1.199995
FILLER_98_317,VDD,Metal1,159.6090,388.7410,1.199994
FILLER_98_310,VDD,Metal1,156.2490,388.7410,1.199994
FILLER_98_303,VDD,Metal1,152.8890,388.7410,1.199994
FILLER_98_296,VDD,Metal1,149.5290,388.7410,1.199994
FILLER_98_289,VDD,Metal1,146.1690,388.7410,1.199994
FILLER_98_282,VDD,Metal1,142.8090,388.7410,1.199994
FILLER_98_277,VDD,Metal1,139.2000,389.3400,1.199969
FILLER_98_273,VDD,Metal1,137.7710,388.7430,1.199969
FILLER_98_266,VDD,Metal1,135.1290,388.7410,1.199965
FILLER_98_259,VDD,Metal1,131.7690,388.7410,1.199965
FILLER_98_252,VDD,Metal1,128.4090,388.7410,1.199965
FILLER_98_245,VDD,Metal1,125.0490,388.7410,1.199964
FILLER_98_217,VDD,Metal1,110.1600,389.3400,1.199964
FILLER_98_213,VDD,Metal1,108.9710,388.7430,1.199964
FILLER_98_195,VDD,Metal1,99.6000,389.3400,1.199996
FILLER_98_193,VDD,Metal1,98.8800,389.3400,1.199996
FILLER_98_174,VDD,Metal1,89.5200,389.3400,1.199997
FILLER_98_170,VDD,Metal1,88.3310,388.7430,1.199997
FILLER_98_161,VDD,Metal1,83.2800,389.3400,1.199997
FILLER_98_148,VDD,Metal1,77.7710,388.7430,1.199965
FILLER_98_141,VDD,Metal1,75.1290,388.7410,1.199965
FILLER_98_134,VDD,Metal1,71.7690,388.7410,1.199965
FILLER_98_105,VDD,Metal1,56.6400,389.3400,1.199964
FILLER_98_78,VDD,Metal1,43.6800,389.3400,1.199964
FILLER_98_63,VDD,Metal1,36.2400,389.3400,1.199966
FILLER_98_59,VDD,Metal1,35.0510,388.7430,1.199966
FILLER_98_35,VDD,Metal1,22.8000,389.3400,1.199997
FILLER_98_4,VDD,Metal1,8.6510,388.7430,1.199997
FILLER_97_924,VDD,Metal1,449.7600,381.7800,1.199960
FILLER_97_920,VDD,Metal1,448.3310,382.3760,1.199960
FILLER_97_887,VDD,Metal1,431.7600,381.7800,1.199963
FILLER_97_885,VDD,Metal1,431.0400,381.7800,1.199963
FILLER_97_878,VDD,Metal1,428.8890,382.3780,1.199963
FILLER_97_871,VDD,Metal1,425.5290,382.3780,1.199963
FILLER_97_864,VDD,Metal1,422.1690,382.3780,1.199963
FILLER_97_857,VDD,Metal1,418.8090,382.3780,1.199965
FILLER_97_810,VDD,Metal1,395.0400,381.7800,1.199991
FILLER_97_805,VDD,Metal1,392.6400,381.7800,1.199991
FILLER_97_801,VDD,Metal1,391.2110,382.3760,1.199932
FILLER_97_773,VDD,Metal1,377.0400,381.7800,1.199932
FILLER_97_760,VDD,Metal1,371.5310,382.3760,1.199932
FILLER_97_753,VDD,Metal1,368.8890,382.3780,1.199932
FILLER_97_746,VDD,Metal1,365.5290,382.3780,1.199932
FILLER_97_739,VDD,Metal1,362.1690,382.3780,1.199926
FILLER_97_702,VDD,Metal1,342.9600,381.7800,1.199927
FILLER_97_695,VDD,Metal1,341.0490,382.3780,1.199927
FILLER_97_688,VDD,Metal1,337.6890,382.3780,1.199928
FILLER_97_681,VDD,Metal1,334.3290,382.3780,1.199975
FILLER_97_674,VDD,Metal1,330.9690,382.3780,1.199976
FILLER_97_667,VDD,Metal1,327.6090,382.3780,1.199979
FILLER_97_639,VDD,Metal1,312.7200,381.7800,1.199996
FILLER_97_637,VDD,Metal1,312.0000,381.7800,1.199996
FILLER_97_630,VDD,Metal1,309.8490,382.3780,1.199996
FILLER_97_623,VDD,Metal1,306.4890,382.3780,1.199995
FILLER_97_616,VDD,Metal1,303.1290,382.3780,1.199995
FILLER_97_609,VDD,Metal1,299.7690,382.3780,1.199994
FILLER_97_602,VDD,Metal1,296.4090,382.3780,1.199993
FILLER_97_595,VDD,Metal1,293.0490,382.3780,1.199992
FILLER_97_588,VDD,Metal1,289.6890,382.3780,1.199992
FILLER_97_581,VDD,Metal1,286.3290,382.3780,1.199991
FILLER_97_574,VDD,Metal1,282.9690,382.3780,1.199987
FILLER_97_567,VDD,Metal1,279.6090,382.3780,1.199987
FILLER_97_562,VDD,Metal1,275.7600,381.7800,1.199987
FILLER_97_560,VDD,Metal1,275.0400,381.7800,1.199987
FILLER_97_553,VDD,Metal1,272.8890,382.3780,1.199987
FILLER_97_546,VDD,Metal1,269.5290,382.3780,1.199988
FILLER_97_539,VDD,Metal1,266.1690,382.3780,1.199988
FILLER_97_532,VDD,Metal1,262.8090,382.3780,1.199988
FILLER_97_525,VDD,Metal1,259.4490,382.3780,1.199991
FILLER_97_511,VDD,Metal1,251.2800,381.7800,1.199992
FILLER_97_501,VDD,Metal1,246.4800,381.7800,1.199997
FILLER_97_497,VDD,Metal1,245.2910,382.3760,1.199997
FILLER_97_490,VDD,Metal1,242.6490,382.3780,1.199997
FILLER_97_483,VDD,Metal1,239.2890,382.3780,1.199997
FILLER_97_476,VDD,Metal1,235.9290,382.3780,1.199997
FILLER_97_469,VDD,Metal1,232.5690,382.3780,1.199997
FILLER_97_462,VDD,Metal1,229.2090,382.3780,1.199997
FILLER_97_455,VDD,Metal1,225.8490,382.3780,1.199998
FILLER_97_448,VDD,Metal1,222.4890,382.3780,1.199998
FILLER_97_441,VDD,Metal1,219.1290,382.3780,1.199998
FILLER_97_434,VDD,Metal1,215.7690,382.3780,1.199998
FILLER_97_427,VDD,Metal1,212.4090,382.3780,1.199998
FILLER_97_420,VDD,Metal1,209.0490,382.3780,1.199998
FILLER_97_413,VDD,Metal1,205.6890,382.3780,1.199998
FILLER_97_406,VDD,Metal1,202.3290,382.3780,1.199998
FILLER_97_399,VDD,Metal1,198.9690,382.3780,1.199998
FILLER_97_392,VDD,Metal1,195.6090,382.3780,1.199998
FILLER_97_385,VDD,Metal1,192.2490,382.3780,1.199998
FILLER_97_378,VDD,Metal1,188.8890,382.3780,1.199998
FILLER_97_371,VDD,Metal1,185.5290,382.3780,1.199998
FILLER_97_364,VDD,Metal1,182.1690,382.3780,1.199998
FILLER_97_333,VDD,Metal1,166.5710,382.3760,1.199998
FILLER_97_326,VDD,Metal1,163.9290,382.3780,1.199998
FILLER_97_317,VDD,Metal1,158.4000,381.7800,1.199998
FILLER_97_310,VDD,Metal1,156.2490,382.3780,1.199998
FILLER_97_303,VDD,Metal1,152.8890,382.3780,1.199998
FILLER_97_296,VDD,Metal1,149.5290,382.3780,1.199998
FILLER_97_289,VDD,Metal1,146.1690,382.3780,1.199998
FILLER_97_279,VDD,Metal1,140.1600,381.7800,1.199998
FILLER_97_272,VDD,Metal1,136.8000,381.7800,1.199998
FILLER_97_265,VDD,Metal1,134.6490,382.3780,1.199998
FILLER_97_258,VDD,Metal1,131.2890,382.3780,1.199998
FILLER_97_251,VDD,Metal1,127.9290,382.3780,1.199998
FILLER_97_244,VDD,Metal1,124.5690,382.3780,1.199998
FILLER_97_237,VDD,Metal1,121.2090,382.3780,1.199998
FILLER_97_230,VDD,Metal1,117.8490,382.3780,1.199998
FILLER_97_220,VDD,Metal1,111.8400,381.7800,1.199998
FILLER_97_216,VDD,Metal1,110.4110,382.3760,1.199998
FILLER_97_209,VDD,Metal1,107.7690,382.3780,1.199998
FILLER_97_202,VDD,Metal1,104.4090,382.3780,1.199998
FILLER_97_195,VDD,Metal1,101.0490,382.3780,1.199998
FILLER_97_188,VDD,Metal1,97.6890,382.3780,1.199998
FILLER_97_146,VDD,Metal1,76.0800,381.7800,1.199995
FILLER_97_142,VDD,Metal1,74.8910,382.3760,1.199995
FILLER_97_135,VDD,Metal1,72.2490,382.3780,1.199980
FILLER_97_128,VDD,Metal1,68.8890,382.3780,1.199978
FILLER_97_87,VDD,Metal1,48.4910,382.3760,1.199978
FILLER_97_80,VDD,Metal1,45.8490,382.3780,1.199978
FILLER_97_73,VDD,Metal1,42.4890,382.3780,1.199980
FILLER_97_63,VDD,Metal1,36.4800,381.7800,1.199982
FILLER_97_56,VDD,Metal1,34.3290,382.3780,1.199982
FILLER_97_7,VDD,Metal1,9.3600,381.7800,1.199998
FILLER_97_0,VDD,Metal1,7.4490,382.3780,1.199998
FILLER_96_919,VDD,Metal1,448.5690,381.1810,1.199960
FILLER_96_912,VDD,Metal1,445.2090,381.1810,1.199960
FILLER_96_905,VDD,Metal1,441.8490,381.1810,1.199961
FILLER_96_898,VDD,Metal1,438.4890,381.1810,1.199961
FILLER_96_891,VDD,Metal1,435.1290,381.1810,1.199961
FILLER_96_884,VDD,Metal1,431.7690,381.1810,1.199963
FILLER_96_877,VDD,Metal1,428.4090,381.1810,1.199963
FILLER_96_863,VDD,Metal1,420.2400,381.7800,1.199965
FILLER_96_856,VDD,Metal1,418.3290,381.1810,1.199966
FILLER_96_849,VDD,Metal1,414.9690,381.1810,1.199974
FILLER_96_842,VDD,Metal1,410.4000,381.7800,1.199982
FILLER_96_838,VDD,Metal1,408.9710,381.1830,1.199992
FILLER_96_819,VDD,Metal1,399.8510,381.1830,1.199992
FILLER_96_812,VDD,Metal1,397.2090,381.1810,1.199993
FILLER_96_805,VDD,Metal1,393.8490,381.1810,1.199991
FILLER_96_798,VDD,Metal1,390.4890,381.1810,1.199932
FILLER_96_791,VDD,Metal1,387.1290,381.1810,1.199932
FILLER_96_784,VDD,Metal1,383.7690,381.1810,1.199932
FILLER_96_777,VDD,Metal1,380.4090,381.1810,1.199932
FILLER_96_746,VDD,Metal1,364.8110,381.1830,1.199932
FILLER_96_740,VDD,Metal1,361.4400,381.7800,1.199926
FILLER_96_736,VDD,Metal1,360.0110,381.1830,1.199926
FILLER_96_711,VDD,Metal1,348.7290,381.1810,1.199923
FILLER_96_704,VDD,Metal1,345.3690,381.1810,1.199923
FILLER_96_697,VDD,Metal1,342.0090,381.1810,1.199927
FILLER_96_690,VDD,Metal1,338.6490,381.1810,1.199928
FILLER_96_680,VDD,Metal1,332.6400,381.7800,1.199976
FILLER_96_656,VDD,Metal1,322.3290,381.1810,1.199997
FILLER_96_649,VDD,Metal1,318.9690,381.1810,1.199997
FILLER_96_642,VDD,Metal1,315.6090,381.1810,1.199997
FILLER_96_635,VDD,Metal1,312.2490,381.1810,1.199996
FILLER_96_628,VDD,Metal1,308.8890,381.1810,1.199996
FILLER_96_621,VDD,Metal1,305.5290,381.1810,1.199995
FILLER_96_615,VDD,Metal1,301.4400,381.7800,1.199994
FILLER_96_604,VDD,Metal1,297.3690,381.1810,1.199994
FILLER_96_597,VDD,Metal1,294.0090,381.1810,1.199993
FILLER_96_590,VDD,Metal1,290.6490,381.1810,1.199992
FILLER_96_583,VDD,Metal1,287.2890,381.1810,1.199991
FILLER_96_544,VDD,Metal1,268.5690,381.1810,1.199988
FILLER_96_537,VDD,Metal1,265.2090,381.1810,1.199988
FILLER_96_494,VDD,Metal1,243.8510,381.1830,1.199997
FILLER_96_487,VDD,Metal1,241.2090,381.1810,1.199997
FILLER_96_480,VDD,Metal1,237.8490,381.1810,1.199997
FILLER_96_473,VDD,Metal1,234.4890,381.1810,1.199997
FILLER_96_462,VDD,Metal1,228.0000,381.7800,1.199997
FILLER_96_458,VDD,Metal1,226.5710,381.1830,1.199998
FILLER_96_444,VDD,Metal1,219.1200,381.7800,1.199998
FILLER_96_440,VDD,Metal1,217.9310,381.1830,1.199998
FILLER_96_433,VDD,Metal1,215.2890,381.1810,1.199998
FILLER_96_426,VDD,Metal1,211.9290,381.1810,1.199998
FILLER_96_419,VDD,Metal1,208.5690,381.1810,1.199998
FILLER_96_412,VDD,Metal1,205.2090,381.1810,1.199998
FILLER_96_405,VDD,Metal1,201.8490,381.1810,1.199998
FILLER_96_398,VDD,Metal1,198.4890,381.1810,1.199998
FILLER_96_391,VDD,Metal1,195.1290,381.1810,1.199998
FILLER_96_384,VDD,Metal1,191.7690,381.1810,1.199998
FILLER_96_377,VDD,Metal1,188.4090,381.1810,1.199998
FILLER_96_370,VDD,Metal1,185.0490,381.1810,1.199998
FILLER_96_363,VDD,Metal1,181.6890,381.1810,1.199998
FILLER_96_356,VDD,Metal1,178.3290,381.1810,1.199998
FILLER_96_349,VDD,Metal1,174.9690,381.1810,1.199998
FILLER_96_315,VDD,Metal1,158.6490,381.1810,1.199998
FILLER_96_308,VDD,Metal1,155.2890,381.1810,1.199998
FILLER_96_301,VDD,Metal1,151.9290,381.1810,1.199998
FILLER_96_273,VDD,Metal1,137.0400,381.7800,1.199998
FILLER_96_269,VDD,Metal1,135.8510,381.1830,1.199998
FILLER_96_262,VDD,Metal1,133.2090,381.1810,1.199998
FILLER_96_255,VDD,Metal1,129.8490,381.1810,1.199998
FILLER_96_248,VDD,Metal1,126.4890,381.1810,1.199998
FILLER_96_241,VDD,Metal1,123.1290,381.1810,1.199998
FILLER_96_234,VDD,Metal1,119.7690,381.1810,1.199998
FILLER_96_227,VDD,Metal1,116.4090,381.1810,1.199998
FILLER_96_220,VDD,Metal1,113.0490,381.1810,1.199998
FILLER_96_213,VDD,Metal1,109.6890,381.1810,1.199998
FILLER_96_206,VDD,Metal1,106.3290,381.1810,1.199998
FILLER_96_199,VDD,Metal1,102.9690,381.1810,1.199998
FILLER_96_192,VDD,Metal1,99.6090,381.1810,1.199998
FILLER_96_185,VDD,Metal1,96.2490,381.1810,1.199998
FILLER_96_142,VDD,Metal1,74.4000,381.7800,1.199995
FILLER_96_138,VDD,Metal1,72.9710,381.1830,1.199980
FILLER_96_131,VDD,Metal1,70.3290,381.1810,1.199978
FILLER_96_124,VDD,Metal1,66.9690,381.1810,1.199976
FILLER_96_92,VDD,Metal1,50.1600,381.7800,1.199976
FILLER_96_90,VDD,Metal1,49.4400,381.7800,1.199977
FILLER_96_83,VDD,Metal1,47.2890,381.1810,1.199978
FILLER_96_76,VDD,Metal1,43.9290,381.1810,1.199980
FILLER_96_57,VDD,Metal1,33.3600,381.7800,1.199982
FILLER_96_53,VDD,Metal1,32.1710,381.1830,1.199982
FILLER_96_43,VDD,Metal1,26.6400,381.7800,1.199993
FILLER_96_34,VDD,Metal1,22.3200,381.7800,1.199998
FILLER_96_28,VDD,Metal1,19.4400,381.7800,1.199998
FILLER_96_21,VDD,Metal1,17.5290,381.1810,1.199998
FILLER_96_14,VDD,Metal1,14.1690,381.1810,1.199998
FILLER_96_7,VDD,Metal1,10.8090,381.1810,1.199998
FILLER_96_0,VDD,Metal1,7.4490,381.1810,1.199998
FILLER_95_925,VDD,Metal1,450.0000,374.2200,1.199932
FILLER_95_921,VDD,Metal1,448.8110,374.8160,1.199932
FILLER_95_914,VDD,Metal1,446.1690,374.8180,1.199932
FILLER_95_877,VDD,Metal1,426.9600,374.2200,1.199932
FILLER_95_873,VDD,Metal1,425.7710,374.8160,1.199966
FILLER_95_866,VDD,Metal1,423.1290,374.8180,1.199970
FILLER_95_859,VDD,Metal1,419.7690,374.8180,1.199975
FILLER_95_852,VDD,Metal1,416.4090,374.8180,1.199979
